qid	text	label
176536	就为了杀我送人头	0
176537	对面团我们散白送吗	0
176538	我们负责送就好。	0
176539	这挂机，我没法吖	0
176540	对面韩信只要我赢了，你可不可以送我个街头	0
176541	赵云你打野，我挂机行了那	0
176542	老是不保护我，我就送。	0
176543	韩信你打我一个野我就送两个人头。	0
176544	来来让你打野我挂机	0
176545	沒辦法，我們這邊兩演員	0
176546	不用怪我，自己去送的	0
176547	说的我们没人挂机一样	0
176548	快点送我皮肤我的木跟你玩了。	0
176549	让给我怎了，就像演？	0
176550	为什么要送我。。	0
176551	等我出去买挂鞭	0
176552	你看我不送输就算你们厉害	0
176553	有钱人给我送皮肤吗？	0
176554	马可波罗他妈送给我，我都不稀罕。	0
176555	送我这个皮肤六元。	0
176556	我最菜，明明你最菜还挂机举报芈月。	0
176557	我挂机了沙皮队友	0
176558	我这里延迟好高，所以可能挂机一下。	0
176559	没人保，我出去一次送一次。	0
176560	山能不能送我个皮肤。	0
176561	我点拿经济，再送你	0
176562	我送你阿288的皮肤	0
176563	你在上面，我继续送。	0
176564	我帮你举报，射手送人头。	0
176565	我送诸葛亮人头。	0
176566	我给你送人头来的	0
176567	别送了，我打后期	0
176568	不想玩了我要演了	0
176569	我都送了，你还不跑	0
176570	那我要去送了	0
176571	关羽你跟我演啊	0
176572	真的，你不送我看不起你。	0
176573	对面滴兄弟们，我们的后羿好菜送给你们好不	0
176574	我原本要演的啊	0
176575	好，不说话我送去了	0
176576	你们养肥了，怪我送	0
176577	我送几个，你们收着	0
176578	送你不能感恩带我跟我。	0
176579	搞不懂你为什么闪现送我	0
176580	我一居必须送1000个人头	0
176581	送我一个冠军非犟好不好？	0
176582	待会你们送第一个人头给我，我有被动就好了	0
176583	真棒，我送了全队的两次人头。	0
176584	到底是谁挂机拖我们后腿。��们团一个不行	0
176585	我不送，你要送了	0
176586	对面的，你站着不动送我五杀，我下	0
176587	你要去送，我咋保护	0
176588	送我六呢，还是虞姬。	0
176589	对面开挂了吧，我一直是六零。	0
176590	确定我是演员。	0
176591	猴子我勉强送你一个	0
176592	如果挂机就别出来好不好，等我让我举报可不	0
176593	我你妹啊，辅助你挂机啊。	0
176594	自己开的游戏挂机也要给我打完	0
176595	好的看我送	0
176596	要不我现在送你们一人一个。	0
176597	对面我要挂了	0
176598	小姐你好，我是送快递的(๑•̀ㅂ•́)و	0
176599	我送人头，不好意思。	0
176600	我才不举报呢，对面阿珂多好啊挂机。	0
176601	要不是我前期送了你们几个人头，你们早就输	0
176602	我让你挂机，我骂你了吗？	0
176603	孙策一开船我就挂了	0
176604	你难道还不知道吗，我们遇到了演员。	0
176605	我们没送一血	0
176606	你们让我来上就是这样让我送的	0
176607	我们家有个挂机的你们随时能赢。	0
176608	对面的，我送，有谁要人头	0
176609	你来罢，我送你人头。	0
176610	你让我到上路送对吧	0
176611	没人保我就送	0
176612	对面赶紧推我们两个挂机啦。	0
176613	他是演员对我们来说不是很好吗。	0
176614	我睡觉了挂机。	0
176615	我不想打了还有挂机的	0
176616	我一气之下就去各种送	0
176617	抢我蓝不多还拿去送	0
176618	今天你们演我我就演你们	0
176619	我们班狂狂铁挂机了。	0
176620	我来抢兵线了，赶紧演啊	0
176621	别埋汰演员我就是菜	0
176622	我送行？求举报	0
176623	你们给力点，我都送这么多人头了	0
176624	我号送你啊	0
176625	多给我送个人头。	0
176626	我徒弟被你们打挂机了。	0
176627	你都送成那样我去送人头？	0
176628	我靠这是演员	0
176629	说我做那样，我自己去送滴迈？	0
176630	在出去我还送	0
176631	我上又送	0
176632	我家都是练英雄的，我要演他们	0
176633	在蹭我就送。	0
176634	我他妈在下路好好的飞到上路送人头。	0
176635	导演今年奥斯卡奖给我吗。	0
176636	我方有个赵云挂机了。	0
176637	你有本事送我呀。	0
176638	我看看那个射手能送几个人头。	0
176639	猴子你别送了我带你飞。	0
176640	别说了我也没挂机	0
176641	我喜欢演你们	0
176642	我尽量不送吧，上路守不住	0
176643	我不送你也厉害不起来了	0
176644	我送一血，你们来防御塔下杀我。	0
176645	我送激流。	0
176646	爸爸能送我吗。	0
176647	单纯的想演，有意见请举报我	0
176648	哎呀项羽儿子优越的说要演我我笑死了	0
176649	反正我说送了	0
176650	再说我送100个	0
176651	我不送你们就打得过？	0
176652	我去你大爷的上来就挂机	0
176653	送完五个，我就认真	0
176654	谁送的告诉我	0
176655	我没故意送噢。	0
176656	对面就是你们送的还好意思叫我看	0
176657	我问过送给谁了。	0
176658	我儿子送一滴第一个人头，我儿子送的。	0
176659	我不管送人头了就一直偷	0
176660	开挂了，我都看见	0
176661	我挂机你个制杖1打5吧	0
176662	你们说我玩中这人秒选诸葛挂机。	0
176663	你演我给你转18块	0
176664	买我就演	0
176665	要不要人头，我先送一条。	0
176666	准备让我们送你收割？	0
176667	要不是你我就挂了。	0
176668	主要我们队友挂机要不然你们早就输了	0
176669	我可送你啦	0
176670	孙悟空送我皮肤行吗。	0
176671	我4队友全是演员	0
176672	所以我可以挂机了。	0
176673	对，我送了	0
176674	我都送你一个一血了。	0
176675	我怎么感觉我们打的是三国演义。	0
176676	你们送我就带不起来了。	0
176677	对面还有一个挂机，我服。	0
176678	送人头给我们呀	0
176679	我求大家举报雅典娜送人头	0
176680	你们谁会玩，我送给你们，只为这把输了。	0
176681	玩不玩？不玩我挂机	0
176682	挂机的是我的儿子。	0
176683	我想送就不配玩射手，ok。	0
176684	哦，你送人头可以我就人就不行啊。	0
176685	这个就是我们送人头，守家，然后你来一个人	0
176686	我不去干嘛去送死了。	0
176687	我跟着老虎就是送。	0
176688	这把我是演还是不演。	0
176689	就没人管对面后排全是我一个人送上去。	0
176690	拿了送对面我佩服你。	0
176691	露娜我看你那么会玩等一下送你一个紫霞仙子	0
176692	你们还打不赢的话我就演了。	0
176693	哈哈哈，我送？？	0
176694	刚才我也挂机。	0
176695	你老爸什么时候挂的怎么不告诉我啊。	0
176696	我来表演个东西。	0
176697	我们开挂了当然打不死l	0
176698	怎么送的我都不知道。	0
176699	要不是三排我早挂机了	0
176700	你不是说我送吗，你来送。	0
176701	我以为有人挂机了呢。。。	0
176702	我们都送	0
176703	那你的意思我就可以挂机了呗。	0
176704	允许我送不	0
176705	司马懿不是说你说送皮肤给我吗。	0
176706	我有一个主播他送过我店玩还送过我安琪拉的	0
176707	那送你不要打我野。	0
176708	你们喜欢送我还不是可以	0
176709	没人辅助。我就送了。	0
176710	那我送好了吗	0
176711	是不是感觉我跟开挂一样。	0
176712	你去送我去死，我也不会生多大气。	0
176713	我打人你打野最后还来送啦	0
176714	我想打百里送成这样，我笑了呀。	0
176715	演不演我开心	0
176716	救你我都送了	0
176717	你前期送人头的时候我也没说你	0
176718	别送李白，我想压经济。	0
176719	如果不送起来我觉得可以死的	0
176720	不过来我就送掉	0
176721	韩信你挂机吧，我求你了。	0
176722	我要做一个能卖能坑能送的好辅助。	0
176723	我送你开玩笑。	0
176724	我们家的演的话能不能稍微演点躲技能啥的	0
176725	我送一血，你们带飞。	0
176726	韩信送我一个皮肤嘛，土豪	0
176727	你挂机呀，我送。	0
176728	国服韩信故意送几个人头让对面以为我不会玩	0
176729	我在送尼玛	0
176730	这把没我的表演的份了	0
176731	噗亚瑟我俩又挂了	0
176732	你们送了多少再跟我说话。	0
176733	送你就送呗，关我们什么事	0
176734	你下单我挂机。	0
176735	我习惯了送一血。	0
176736	我又不送我就打野。	0
176737	别推啊，我还没有送过二十个人头呢。	0
176738	开挂了，可以看到我在哪。	0
176739	没看我故意送呢	0
176740	我要真挂机还会回来？	0
176741	这就是我的规矩进去先送五个人头。	0
176742	看来我得开始表演了。	0
176743	我准备要开启自瞄挂了。	0
176744	我送了吗真的瞎	0
176745	这里我再送你一个人头。	0
176746	你真的别送人头，我们不守塔。	0
176747	我帮你抢的就送？	0
176748	那我直接送吧。	0
176749	我去送死你守住。	0
176750	我家法师是送的	0
176751	李白要是输了你给我送六块钱。	0
176752	送我嘛法师	0
176753	要送人头给我也不用这么送吧。	0
176754	对啊，我就是来送的	0
176755	我们我们韩信抢我打野，我不想玩了，我送人	0
176756	搞的话我就开送礼	0
176757	你啥时候看到是我送的了？	0
176758	貂蝉抢我人头，我要送人头。	0
176759	要不是我们这边有条狗送。	0
176760	我一打就挂	0
176761	来来来，我送你了。	0
176762	一个个的都送了那么多次，我还好。	0
176763	在帮你，我送	0
176764	你打几个野，我送几个。	0
176765	辅助你不保护我，你就挂。	0
176766	我要是怕举报就不会送了	0
176767	只要你不送我保证你赢。	0
176768	你能不能送个人头给我呀。	0
176769	你送成这样让我去打？	0
176770	我说实话我真的想当演员了。	0
176771	你越说我约送	0
176772	今天我送人头。	0
176773	你们多送点看我中路怎么打。	0
176774	我不想挂机中路推。	0
176775	我也觉得你可以去挂机。	0
176776	阿，你被人抓了我也得去送是么	0
176777	我给你马送中呢	0
176778	我没有血还跟人家拼送人头是吧。	0
176779	这局赢了，我送他一个。	0
176780	你已经不挂机我能会死吗	0
176781	我碰到个演员	0
176782	我跟赵云带你们三个送死吧。	0
176783	你送给我，我叫你做爸爸。	0
176784	哦，那我送人头了。	0
176785	我这个送的打得好有激情啊。	0
176786	我这个经济去团啊，你让我去送死。	0
176787	我都送3了	0
176788	我有地狱火了，你送我玄武质。	0
176789	你这个塔送的，我有点低。	0
176790	我和兰陵王一起送还不投	0
176791	他不送我的	0
176792	在不帮我看蓝他妈就送。	0
176793	送我地狱火呗。	0
176794	我上单，要不我挂机	0
176795	入侵那么深，我们俩还得跟着跟着去送死。	0
176796	你送我们赢吧，我会我们会祝福你的。	0
176797	下面请看我的表演。	0
176798	你确定是我送吗。	0
176799	送成这样，要我带吗。	0
176800	我送给你五十三。	0
176801	我送人头给你们，你们都捡不到。	0
176802	我射手你少送点。	0
176803	你送人头也要送给我。	0
176804	演啊我也会没事没事一颗小心心而已	0
176805	我中午出去之后我送你一把三十块钱的皮肤。	0
176806	我送，他们直接三个越塔	0
176807	我说了你们别坑行吗，不要送人头。	0
176808	李白挂机了吗，我看到了什么。	0
176809	前面我们好玩得好好的，你们现在一直送。	0
176810	你说你直接挂机我就好推了。	0
176811	看你们秀了我一个不送。	0
176812	诸葛亮能送我两个人头吗。	0
176813	出了个新皮肤，你能送我吗。	0
176814	我们这边有人演了，不然你会拿那么多人头。	0
176815	我是挂机自愿的	0
176816	再见送下去我都打不动人家。	0
176817	等我有钱给你送个皮肤	0
176818	我演N嘛比	0
176819	这波要送我有苍穹，能拿五杀。	0
176820	那我一个人去送	0
176821	我要挂机了昂	0
176822	我又没说你送给我们了	0
176823	我送你去貂蝉那里。	0
176824	你又说送我皮肤。	0
176825	给你，我给对面送人头。	0
176826	我们这三个这么送了	0
176827	你自己送了一个怪我们	0
176828	你去哪我送哪	0
176829	你不送就是给我们最大的支持。	0
176830	我们三黑的，打不了直接挂机	0
176831	我可以送呀。	0
176832	你们别费劲了，要不是我们关羽挂机了。	0
176833	在挂机我就举报你们。	0
176834	花木兰挂机一个样，我们吃他线都没问题。	0
176835	你就不能给我送一个皮肤。	0
176836	下路不推我就继续送我告诉你。	0
176837	他这一挂机压得我这经济起不来了。	0
176838	那个是不是我送你的安琪拉	0
176839	我知道他在草丛里面我故意去送。	0
176840	谁在抢野，我就挂机	0
176841	我这就是挂机啊	0
176842	鲁班我躲送几个给你	0
176843	我先送六个。	0
176844	又演我有仇吗？	0
176845	对呀我演说过了	0
176846	我挂机你们不要举报我，谢谢。	0
176847	赢了我送你们史诗皮肤	0
176848	你们送吧，我要投了。	0
176849	你能给我送一个人头吗？	0
176850	希望你们不要送了我不想说。	0
176851	我上官5盘4盘败方MVP难演员多	0
176852	你送我几颗	0
176853	你赖皮，送给我了又要回去	0
176854	我一巴给你我演员	0
176855	我演的站起来了。	0
176856	我的不经意间送人头，你举报我都不好使	0
176857	有谁能送我三八八的战令礼包。	0
176858	我发觉你们是来演不	0
176859	一我们上局有个家老挂机了。	0
176860	半分钟到我开始表演了	0
176861	跟着我就赢了他要去送你们救什么？	0
176862	送死为什么要拖累我。	0
176863	要不要我给你演示一遍。	0
176864	别抢我野，我送你们皮肤。	0
176865	我有传送的技能	0
176866	对得起我们送吗	0
176867	鲁班我也要演了。	0
176868	我们下路两个演员	0
176869	你怎么知道我要送。	0
176870	网络让我去送人头，我也没办法。	0
176871	我就猴子、你们干啥送	0
176872	再清我挂ji得了。	0
176873	谁能送我装着这个皮肤。	0
176874	这2比队友来我这送	0
176875	谁能送我一个李白呀，求求你们了。	0
176876	本来要打野的谁把，辅助为送给我	0
176877	我挂了一会儿	0
176878	好好兄弟，你送我一个好不好。	0
176879	小老弟我要演一把了	0
176880	鲁班你打野算了，我就说你打野，我就送。	0
176881	我送人头输了星星能打回来	0
176882	打不赢啊，我去也是送。	0
176883	那情况来带我送死了。	0
176884	我在吃东西不会演你	0
176885	我抓得了谁啊，现在都送成这样了。	0
176886	谁杀的我送两个	0
176887	百里玄策送我一个皮肤。	0
176888	还我送，前期不压制，后期有的打?	0
176889	你让我，我送给你	0
176890	那你可以挂机我们练我们玩。	0
176891	我马上挂机，你够了	0
176892	雅典娜我看见他塔下送人头	0
176893	我送给安琪拉的人头被你抢了	0
176894	我上次四个挂机的。	0
176895	开局上路就送两个塔，我也是醉了，我还帮她	0
176896	打我没用，我只是个演员。	0
176897	凭本事杀的说我送？	0
176898	对面四个速推，我们这边四个人挂机。	0
176899	求你们别送了，我已经连输好几局了	0
176900	你们送成这样，我照样让你们赢。	0
176901	我去送死的麼	0
176902	对面滴来中路，我要送塔。	0
176903	我感觉不先送汝州修不起来。	0
176904	儿子你不服我就送。	0
176905	光我就送了7个	0
176906	我说这个花木兰你是演员吗。	0
176907	你要想演，我们四个人能演死你	0
176908	我是故意送给你们的。	0
176909	白起啊白起，我发现你真的是送的很及时。	0
176910	去送人头了，你还骂我。	0
176911	张良我给钱你演吗	0
176912	你不帮我扛我咋不送？？？	0
176913	我感觉你不送就行	0
176914	我说呢隐身挂忘开了	0
176915	选个程咬金来演我服	0
176916	对面的我20块钱演一次需要吗	0
176917	猴子你好，你还好意思说我你送第一个。	0
176918	我们中单也是挂机的	0
176919	不好不好，我是演员。	0
176920	我都搞不懂各位靓仔们送哪里了。	0
176921	我怀疑你们为什么要送。	0
176922	典韦他敢说你过来送我两个人头。	0
176923	我们队友贼会送	0
176924	哪我不在哪送人头	0
176925	输了送我一个二八八皮肤怎么样。	0
176926	我可没有演哦	0
176927	不送到底你是我养的	0
176928	快点打吧，我可以要挂机了	0
176929	你信不信我送人头的。	0
176930	你给我送三块人头，我给你给三款皮肤。	0
176931	都把射手送肥了，我真的服	0
176932	后羿送我个孙尚香皮肤呗。	0
176933	对面想要人头不，来，我给你们送	0
176934	你们喜欢送我就看着	0
176935	李白如果不挂机我们就赢了	0
176936	没关系啊，我们不送他。	0
176937	咋个回事，我怎么就挂了。	0
176938	我都输了一个早上还敢挂机么	0
176939	我射手就是送人头的吗。	0
176940	他一说不出肉，我就知道是演员了。	0
176941	我还送了怎么可能吗，三个打啊，我都残血了	0
176942	不好意思我管不住我儿子一直送	0
176943	我送你上天？	0
176944	凯你是开挂了吗，我隐身，你都看得到。	0
176945	我希望你演得像一点	0
176946	我就是来送的，你举报我。	0
176947	我还以为法师怕了挂机了。	0
176948	打不过别人，就是我送的是不是。	0
176949	我看你猴子挂了什么皮。	0
176950	你队友挂机了，跟我们说什么。	0
176951	我送了4哥	0
176952	来保护我吧，不要保护一后羿老送。	0
176953	你要什么皮肤要不要我送你一个。	0
176954	我没有一直送	0
176955	我送虞姬一个皮肤。	0
176956	我还有一丝血，你叫我去送人头吗。	0
176957	谁再吃我经济，我送	0
176958	我儿送呢	0
176959	打野，我看你表演	0
176960	怎么了，是不是送我一个白执事。	0
176961	不送是我儿子行吗。	0
176962	我他妈挂机一会经济跟不上。	0
176963	我刚才挂里边儿呢。	0
176964	你们送成这样说我没本事	0
176965	送我一个四杀五杀我挂机	0
176966	你送我一个千年之狐吧。	0
176967	我送给你们，让你们厉害。	0
176968	你们别送我等会打五个ok?	0
176969	别抢我我就送了蓝	0
176970	你们两个人我就不送你们了。	0
176971	我肯定要找机会上难道我去送？	0
176972	我杀的没你送的快。	0
176973	那我挂机猥琐？	0
176974	我除了你挂机。	0
176975	我需要挂几分钟机	0
176976	我挂机看你们。	0
176977	李白我送你人头好不好。	0
176978	我都送回去了。	0
176979	你又给我送个红干嘛	0
176980	鲁班当演员，出去我拉你继续演	0
176981	成功让我送了两个	0
176982	我就送了三个	0
176983	自己没用过送我了，我是在帮你打快一点。	0
176984	你敢举报，我就挂机	0
176985	送到我面前	0
176986	三个adc不来送我也不想玩。	0
176987	送他不送我看着都拿来红。	0
176988	都来中路送几个吧，我就好打了。	0
176989	我去就是送死的，射手还跟？	0
176990	大乔你不送我回家	0
176991	狗币，我可没你那么能送	0
176992	举报鲁班七号，我送他一个皮肤。	0
176993	很好，拿着我的蓝就去送。	0
176994	看我们这边几个挂机	0
176995	敌方要人头的来我方蓝，爸爸这送人头。	0
176996	我们这边后羿挺会送的	0
176997	来给我送两个人头，我陪你	0
176998	应该是送我几个人头。	0
176999	自己挂机了，还说我。	0
177000	凯我就看不懂你为什么那么喜欢送。	0
177001	算了，算了，我滚你去送礼不。	0
177002	送你的我又不介意	0
177003	我咋没有传送过去啊	0
177004	这局就当我送对面的了	0
177005	那你還打送人頭我們就推的快	0
177006	那我挂机不玩？	0
177007	不然你直接把队友们送到对方让对方团灭我们	0
177008	送我认同	0
177009	不清我送人头，我不玩了。	0
177010	你送吧，我还有段位保护卡。	0
177011	老是在准备传送就来切我	0
177012	优秀啊sun子比我送的还多	0
177013	又不是我在送人头。	0
177014	我不得投降。我要送人头	0
177015	我要去送个一血。	0
177016	挂机我气死	0
177017	对面的凯挂机了我们还能赢。	0
177018	你们要投就投我吧，我先挂了，家里人不给玩	0
177019	哎我发现雅典娜你送个毛啊	0
177020	我快卡的挂机了	0
177021	我家有个挂机了	0
177022	白送给了我一个人头。	0
177023	我不想打了送送送，哎哟，有这么坑的队友。	0
177024	我去了也是送一个。	0
177025	我们猴子就是个演员	0
177026	我这真不是故意送的	0
177027	我服了这些挂机。	0
177028	那几个使劲送，我怎么打	0
177029	变得我要开挂了。	0
177030	我的天啊，唐挂机。	0
177031	我不玩了，我挂机行了吧。	0
177032	辅助跟你又没跟我，我送再多又如何	0
177033	想送我回家？	0
177034	这句我是送分的	0
177035	要不然我送几个人头，你冷静了。	0
177036	我还没看清楚自己怎么挂的	0
177037	我这个菜鸡送那么久还没超过你死的一倍	0
177038	你看你挂机我拦你了没有。	0
177039	终于该我表演了！	0
177040	我方的凯，我求你别送人头了好吗。	0
177041	我就一直在看钟无艳在送	0
177042	算好的，不会玩，要我送。	0
177043	谁叫我送你们都不知道保护后排	0
177044	我靠，你挂。	0
177045	这样送的，搞得我都没心态了，不想打了。	0
177046	不上我送了	0
177047	送你一个人头，别谢我。	0
177048	他今天买一个圣杯来送呗，可以让人我们发货	0
177049	三路送完怪我	0
177050	我应该相信刘禅挂机就能赢了。	0
177051	可以送我几个皮肤。	0
177052	哇，我送了跟你讲。	0
177053	不投我挂机了，谢谢。	0
177054	对面的，我送人头了，这边射手是个二货！	0
177055	秀呀，送这么肥我怎么打	0
177056	我们家就你和虞姬送的最多。	0
177057	你是不是演我？？？	0
177058	后羿，我现在就挂机，然后骂你。	0
177059	我真是服了不团拿着buff送	0
177060	我挂机了，不知道结果	0
177061	好好下路不去跑我上路送我怎么打	0
177062	继续送人头啊，继续收我无所谓了。	0
177063	叫我一声妈妈就送你人头。	0
177064	我还有事儿，如果不推的话，我待会可能要挂	0
177065	大哥带我送一波。	0
177066	那就上去送去谁能保护我，谁都送。	0
177067	等着你给我送皮肤。	0
177068	我就送了哦	0
177069	你没看见橘给我送经济的时候?	0
177070	不说给我蓝自己拿上送。	0
177071	我挂一会儿机经济都跟上来了，你们呢。	0
177072	走开，我来守中，大哥都送不了的。	0
177073	我送你们三个人头。	0
177074	送了不要怪我哟，我很坑的。	0
177075	如果你不挂机，我根本打不过你这英雄。	0
177076	怪我，我把安琪拉送起来的，我的过	0
177077	我让你表演个人仰马翻。	0
177078	再来吧我我送人头。	0
177079	你总送我人头	0
177080	你们还想让我怎么送直说。	0
177081	我好心帮你们，你们让我送好我就去送。	0
177082	要不我挂机还经常。	0
177083	你们给我个五杀我挂机	0
177084	我给你表演射箭	0
177085	猴子别打我野，要不我就送。	0
177086	我不存在啥挂机	0
177087	典韦别送啊，si的比我还多	0
177088	这b刚在我对面也演	0
177089	谁能杀我一次我就一直给他送人头	0
177090	那可不可以送我大圣娶亲。	0
177091	看来我是演员。	0
177092	我单那个来下路我就送	0
177093	队友我送人头。	0
177094	我这样送塔又没什么	0
177095	睡觉了明天送我妈	0
177096	把内嘛给我快递送过来	0
177097	我方法师一直送哈哈哈。	0
177098	对面福利，我和李白是演员。	0
177099	看到挂机我就不想玩了	0
177100	老表，你好，我就直接送人头了。	0
177101	不行我们都要送	0
177102	不送要当我儿子的。	0
177103	我还以为你能推送一下	0
177104	我们家露娜从哪来一个头你们哪个菜送的。	0
177105	我有理由怀疑你是演员。	0
177106	我小号不足挂齿	0
177107	钟馗你再说我挂机。	0
177108	你知道我刚才过去送人头吗。	0
177109	投啊，一会投诉我送	0
177110	好了，我要开始送人头	0
177111	我是演员，你是演员呢。	0
177112	我刚才有点事挂了下机。	0
177113	东皇你有什么脸说话，我一直送人头，你才玩	0
177114	马路都隐身了，我都没送上去他自己过来的好	0
177115	涛哥看我表演	0
177116	我也要表演真正的技术。	0
177117	快一点打我可能等会要挂机。	0
177118	你这样送我带个屁	0
177119	你在送给我滚	0
177120	我配合你出演亚瑟。	0
177121	安琪拉姐姐你能送我一个皮肤吗。	0
177122	对面的快打，我不想玩我送你们人头。	0
177123	我送了人头波	0
177124	我记得后羿是挂机了	0
177125	就算小乔被我送起来了，你怎么不杀别人。	0
177126	刘备你让你送我现在让你送不保你。	0
177127	这个号是我师傅送我的	0
177128	你们好好打，我挂机	0
177129	我要去送喽	0
177130	我以为干将莫邪挂了。	0
177131	送不够50你是我儿	0
177132	我这大招开的像是在送23333	0
177133	狄仁杰你继续打送了我就骂你。	0
177134	这把我送给你们赢。	0
177135	多送点我举报	0
177136	貂蝉我送你四个人头已经便宜你了	0
177137	我马上就挂机了	0
177138	报应，你去送我。	0
177139	你们别说我你看你们送了多少个人头，我比你	0
177140	韩信，我被你挂三次	0
177141	他俩还威胁我们，他要挂机	0
177142	我们俩这么送你们他妈都打不过来啊。	0
177143	我拉他们玩的。��挂机的是我邀请他们吗。	0
177144	请挂机我一打五	0
177145	钟馗你在演我	0
177146	有人挂机，我也是醉了	0
177147	关羽又不能挂机吧，你挂机我们还能赢。	0
177148	不要送人头，好吧，我带飞。	0
177149	你们拆塔我挂机	0
177150	鲁班你别送了我们能赢	0
177151	不吃我线我挂机？	0
177152	你别说了，不送的话，我带你赢。	0
177153	我不看着我还去送啊	0
177154	我们就三个人，一个挂机，李信不参团	0
177155	谁被吸我送谁上天	0
177156	我们吕布说我们送人头。	0
177157	那你要是这么的我就送了。	0
177158	别打不过人家，我不走留着干嘛，留着送人头	0
177159	嗨他么我送一个	0
177160	我还怀疑你们是演员。	0
177161	我也想别送了。	0
177162	你在送一点，我们就出得起了。	0
177163	下一个人头还没有人保护我的话直接挂机。	0
177164	你叫爸爸，我送人头给你。	0
177165	我1242分这么就能遇到演员呢	0
177166	我把打野送到四级在帮你。	0
177167	我一个打五个你们拼命送吧。	0
177168	我有星保护，随便演，队友	0
177169	你能不能认真一点，我这样送你们都推不了吗	0
177170	她们团不赢我们只是他们有射手而已。别送了	0
177171	我前期为什么卵用就送人头啊。	0
177172	要不要我认真送一下？	0
177173	你们送人头，我还得刷经济偷塔。	0
177174	这个凯带我们去送	0
177175	我可以把你送回去的好吗	0
177176	团呀，我挂机了	0
177177	20分钟后我送人头	0
177178	让我来上路就是送死	0
177179	我不守了下路送。	0
177180	所以我肆无忌惮的在送人头	0
177181	我帮你打红，你不来拿你去送死。	0
177182	不能躺我就送，	0
177183	没人要人头的话我就挂机了。	0
177184	我们送怎么样	0
177185	我只要一不送对面就完了。	0
177186	说了我送你们上	0
177187	那你管我送不送	0
177188	为啥。我开挂了？	0
177189	看到我挂机	0
177190	送我李白再说。	0
177191	不是吹牛啊，我都送你一血了。	0
177192	哥你在晚点我就挂里	0
177193	我感觉对方全是演员。	0
177194	别呀那我不送了	0
177195	反正是输我演演也不碍事	0
177196	没经济，我去送。	0
177197	狄仁杰你打野我去送	0
177198	也不是我想送不。	0
177199	什么叫我要送	0
177200	就算我演你，你也接好	0
177201	我真的是服了，能不能不要送。	0
177202	可以投了我们这边都挂机了	0
177203	你们有好几个送的需要我帮忙吗	0
177204	大哥没看我是不想玩去送的吗	0
177205	那这一句，我也打算演一演。	0
177206	踏吗的我演了	0
177207	我只为猴子是个演员	0
177208	你不送到10个我瞧不起您	0
177209	人头送了，让我守塔，想得美。	0
177210	我送不送关你屁事了？？？？？	0
177211	就你这个样子，还需要我来演吗。	0
177212	不说送我们10个人头么	0
177213	典韦你是演员看着我们打你跑了。	0
177214	我挂机了ok	0
177215	项羽你挂机不要打了，等会我们举报你吧。	0
177216	答应我不要送了好吗。	0
177217	貂蝉你一个人来我送你个人头。	0
177218	你们对面也别得意，我们这边有人挂机。	0
177219	嘿嘿，猴子可不可以送我皮肤。	0
177220	那你有本事别演让我看看你有多厉害。	0
177221	我想回家，你送我。	0
177222	对面滴打野快来给我送蓝Buff。	0
177223	呃，好像就我一个人在送哦。	0
177224	对面滴能不能送我个五杀呀。	0
177225	我去别挂机a	0
177226	还在我刚才挂机。	0
177227	不走你说送走了你问我们干嘛	0
177228	你这局还想不想赢了，别抢我野，我送。	0
177229	你把庄周那六块钱的皮肤送给我。	0
177230	等一下你就会看到我们演技有多厉害。	0
177231	我在上分你别挂机行吗。	0
177232	我就是故意送人头。你想咋滴	0
177233	老铁我这个皮肤没有帮我送吗	0
177234	对面我送了帮忙举报百里。	0
177235	我也不想送的，不抗下又要死了	0
177236	你也送了不少给我们射手呀	0
177237	看好我送人头	0
177238	我也是醉了，一开始就送。	0
177239	不然你们举报我送人头。	0
177240	终于有人来送一个给我了。	0
177241	我靠，送了个人头。	0
177242	我好菜啊，送了全队的人头。	0
177243	我怕我送人头	0
177244	一抢经济我就不送了	0
177245	你们慢慢打吧，我挂机去。	0
177246	这个周瑜送我玫瑰花呢。	0
177247	猴哥这样好不好，这样送我人头。	0
177248	我直接挂机行不行。	0
177249	你加油送我等输	0
177250	我喜欢玩法师和射手，送人头不乖我啊	0
177251	能一波吗，我要挂机了，ok。	0
177252	送不送是我的事	0
177253	选钟馗我就演	0
177254	你有资格让我演吗。	0
177255	开了挂我还会死吗，真的是。	0
177256	对面猴子送给我	0
177257	我放送你们的狗粮	0
177258	我就送。儿比一样	0
177259	我以为刘邦不会传送。	0
177260	我说送你就信啊，那我是你爸你信不信	0
177261	别说因为我才送的。	0
177262	这一半人头是我送的真开心。	0
177263	李白你会不会的，不会就给我去挂机。	0
177264	你们浪我更浪直接送了	0
177265	还要我在送？	0
177266	我觉得我要成为队伍中第一个演员	0
177267	想我不坑，那你们莫送人头	0
177268	我说了我要开始表演。	0
177269	我送抢吧	0
177270	送的我很难受	0
177271	我皮肤都是小哥哥送的	0
177272	要不是我方有人挂机，你们真的死无全尸	0
177273	非要我送进去	0
177274	看到这么多负数就是我送人头脸呢。	0
177275	又送了比我还多了，你说我。	0
177276	投了不然我挂机	0
177277	你们谁在来中路蹭兵线，我也送人头了。	0
177278	那你们自己打吧，我挂机吧，要举报就举报。	0
177279	貂蝉你拿我一次猪我一整把就送	0
177280	就是他叫我推塔，我才挂的。	0
